X,Y,Z,TimeStmp,Day,Time,,,,,,,,,,,
-0.16280572,0.02873042,9.898827,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19033903,0.009576807,9.895236,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17597382,0.017956512,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16759412,0.023942016,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14724341,0.027533319,9.927557,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1352724,0.02873042,9.91439,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0.019153614,9.911995,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.011971008,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16879122,0.02633622,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0,9.898827,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16759412,0.020350715,9.900024,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16519992,0.019153614,9.8916445,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.008379706,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14963761,0.017956512,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.020350715,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,0.009576807,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15682021,0.01436521,9.903615,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15203181,0.007182605,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16280572,0.015562311,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.027533319,9.903615,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,0.010773907,9.919178,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,0.019153614,9.915586,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,-0.003591303,9.925163,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15203181,0.02633622,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14724341,0.025139118,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.025139118,9.915586,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15203181,0.027533319,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16879122,0.005985504,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16759412,0.027533319,9.896433,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16879122,0.017956512,9.884461,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,0.01316811,9.903615,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.01436521,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14844051,0.023942016,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.020350715,9.904813,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15682021,0.021547815,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0.027533319,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0.021547815,9.890448,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0.02873042,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,0.021547815,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17118542,0.008379706,9.904813,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.142455,0.007182605,9.931149,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1448492,0.01436521,9.928755,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1448492,0.025139118,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,-0.001197101,9.909601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17357962,0.025139118,9.892841,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.010773907,9.901221,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16400282,0.011971008,9.884461,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16998832,0.009576807,9.904813,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14963761,0.023942016,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1412579,0.029927522,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1400608,0.027533319,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,0.020350715,9.91439,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15442601,-0.010773907,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,-0.016759412,9.884461,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18315643,0.019153614,9.895236,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17118542,0.022744916,9.901221,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.02873042,9.927557,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12808979,0.02633622,9.890448,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.015562311,9.915586,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1412579,-0.001197101,9.915586,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0.01316811,9.898827,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.027533319,9.903615,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17118542,0.008379706,9.882068,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,0.019153614,9.904813,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.005985504,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.01436521,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.020350715,9.923966,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1376666,0.022744916,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1328782,0.027533319,9.909601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.023942016,9.925163,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,0.008379706,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16998832,0.009576807,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17357962,0.010773907,9.892841,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,0.020350715,9.900024,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.025139118,9.901221,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15203181,0.017956512,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15083471,0.020350715,9.931149,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1436521,0.017956512,9.904813,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.02873042,9.913192,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,0.021547815,9.91439,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17238252,0.005985504,9.898827,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16519992,0.022744916,9.894038,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,-0.009576807,9.888053,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,0.007182605,9.89763,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16400282,0.01436521,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15682021,0.027533319,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.021547815,9.915586,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.025139118,9.913192,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16879122,0.020350715,9.890448,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16400282,0.008379706,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15083471,0.005985504,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.025139118,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16639702,0.022744916,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15682021,0.02873042,9.900024,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16519992,0.008379706,9.913192,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1412579,-0.009576807,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15442601,0.009576807,9.915586,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14604631,0.031124622,9.890448,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17357962,0.04309563,9.886856,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15442601,0.029927522,9.886856,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.010773907,9.913192,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.016759412,9.890448,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14963761,-0.02633622,9.92636,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.022744916,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.142455,0.035913024,9.901221,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1340753,0.02873042,9.921572,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15083471,0.003591303,9.919178,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,-0.010773907,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17238252,0.02873042,9.896433,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17238252,0.04189853,9.894038,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,-0.002394202,9.901221,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1316811,-0.04189853,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14844051,-0.008379706,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12090719,0.037110128,9.939528,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14963761,0.095768064,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16280572,0.019153614,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16519992,-0.062249243,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17357962,-0.06823475,9.873688,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18555063,-0.002394202,9.886856,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,0.074220255,9.870096,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.10055647,9.898827,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12569559,0.029927522,9.927557,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11971009,-0.034715924,9.946711,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.09935937,-0.06584055,9.952697,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12449849,-0.009576807,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14724341,0.044292733,9.885659,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.21188685,0.08259996,9.870096,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.22984336,0.02633622,9.837775,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.20949265,-0.04070143,9.853337,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,-0.08259996,9.883265,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12689269,0.02633622,9.904813,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12928689,0.08379706,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11492168,0.090979666,9.958682,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11133038,0.02873042,9.928755,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12928689,-0.051475335,9.90601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16400282,-0.05746084,9.895236,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.22146365,0.011971008,9.842564,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.21428105,0.06464344,9.840169,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18435353,0.027533319,9.874885,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1400608,-0.037110128,9.886856,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11851298,-0.05865794,9.947908,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11971009,0.017956512,9.937134,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1364695,0.08140286,9.928755,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15682021,0.079008654,9.919178,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17118542,0.02633622,9.873688,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17956513,-0.021547815,9.880871,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18555063,-0.059855044,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17238252,-0.005985504,9.876082,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16639702,0.021547815,9.89763,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1328782,0.037110128,9.902418,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1340753,0.046686932,9.9550905,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11971009,0.020350715,9.940725,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15083471,0.022744916,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17717093,0.02633622,9.892841,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18794483,0.017956512,9.861717,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19632454,0.019153614,9.890448,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,-0.01436521,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,0.009576807,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14604631,0.02873042,9.929952,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12569559,0.029927522,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0.029927522,9.903615,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16759412,0.007182605,9.88925,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16280572,0.017956512,9.88925,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16519992,0.008379706,9.894038,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15203181,-0.001197101,9.8916445,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19752164,0.023942016,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17597382,0.002394202,9.870096,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16759412,0.027533319,9.865308,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15442601,0.029927522,9.915586,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.08738836,0.001197101,9.958682,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.088585466,-0.009576807,9.952697,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.107739076,0.02633622,9.946711,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.046686932,9.89763,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.22385786,0.07182605,9.842564,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.23104046,0.035913024,9.847352,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,-0.011971008,9.860519,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14604631,-0.08379706,9.900024,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11372458,-0.10654198,9.933543,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.10654198,0.015562311,9.949105,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1352724,0.09696517,9.939528,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.11492168,9.925163,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18315643,0.045489833,9.880871,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16400282,-0.046686932,9.892841,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17118542,-0.11372458,9.873688,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,-0.038307227,9.88925,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15203181,0.039504327,9.925163,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12210429,0.12090719,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12449849,0.08499416,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12808979,0.011971008,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,-0.038307227,9.895236,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.20470424,-0.04070143,9.861717,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.20709845,0.015562311,9.849746,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19393034,0.050278235,9.876082,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14724341,0.02873042,9.909601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15083471,0.020350715,9.931149,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12449849,0.009576807,9.925163,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1364695,0.027533319,9.921572,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.04309563,9.938332,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.02873042,9.879673,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19393034,0.009576807,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18794483,-0.017956512,9.882068,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17118542,-0.023942016,9.883265,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15442601,0.011971008,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1388637,0.027533319,9.92636,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12928689,0.05626374,9.933543,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1352724,0.038307227,9.919178,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,0.01316811,9.919178,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16400282,0,9.898827,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19393034,-0.022744916,9.868899,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19632454,0.003591303,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,-0.004788403,9.873688,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.02873042,9.890448,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16160862,0.05865794,9.90601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1376666,0.04070143,9.929952,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12569559,0.016759412,9.94312,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1340753,-0.029927522,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14724341,-0.015562311,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,-0.008379706,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18435353,-0.004788403,9.884461,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,0.025139118,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18914193,0.05865794,9.872491,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.02873042,9.892841,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12569559,0.005985504,9.921572,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.11611878,0.011971008,9.953894,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.107739076,0,9.941922,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14844051,0.022744916,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,0.02633622,9.894038,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16759412,0.008379706,9.870096,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18674773,0.025139118,9.900024,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17477672,0.010773907,9.8916445,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,0.025139118,9.925163,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1340753,0.02873042,9.911995,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.142455,0.02633622,9.904813,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16998832,0.023942016,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16280572,0.003591303,9.870096,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17956513,0,9.886856,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.19393034,0.01316811,9.895236,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16400282,0.023942016,9.900024,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1388637,0.02873042,9.928755,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14844051,0.02633622,9.921572,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15203181,0.010773907,9.91798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14844051,-0.004788403,9.916783,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,-0.003591303,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16639702,0.016759412,9.876082,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16879122,0.03232172,9.871294,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17836803,0.022744916,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16280572,0.023942016,9.886856,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.130484,-0.020350715,9.895236,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.130484,0.021547815,9.900024,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1364695,0.019153614,9.907207,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17717093,0.051475335,9.8916445,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17477672,0.039504327,9.870096,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16639702,0.031124622,9.91439,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1592144,0.019153614,9.908403,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1340753,0.02873042,9.868899,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15801731,0.020350715,9.894038,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17357962,-0.007182605,9.878476,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.18195933,-0.027533319,9.913192,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1340753,-0.015562311,9.913192,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.12689269,0.008379706,9.910798,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1388637,0.037110128,9.909601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.14963761,0.035913024,9.879673,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16639702,0.02873042,9.862914,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.16519992,-0.010773907,9.870096,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15682021,-0.037110128,9.879673,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.17118542,0.001197101,9.903615,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1436521,0.02633622,9.896433,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15562311,0.059855044,9.92636,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1412579,0.04189853,9.920375,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1448492,-0.01316811,9.898827,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.1604115,-0.02633622,9.909601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15322891,-0.008379706,9.894038,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
-0.15442601,0.029927522,9.90601,4/6/2016,Wednesday,7.08pm,39,-94,,,,,,,,,
